,date,value,state
0,1975-01-01,73.24,AL
1,1975-04-01,71.4,AL
2,1975-07-01,74.38,AL
3,1975-10-01,70.87,AL
4,1976-01-01,77.06,AL
5,1976-04-01,76.78,AL
6,1976-07-01,77.67,AL
7,1976-10-01,79.89,AL
8,1977-01-01,82.08,AL
9,1977-04-01,85.08,AL
10,1977-07-01,88.55,AL
11,1977-10-01,88.77,AL
12,1978-01-01,89.51,AL
13,1978-04-01,90.2,AL
14,1978-07-01,97.62,AL
15,1978-10-01,97.08,AL
16,1979-01-01,100.44,AL
17,1979-04-01,101.01,AL
18,1979-07-01,102.08,AL
19,1979-10-01,109.41,AL
20,1980-01-01,100.0,AL
21,1980-04-01,102.5,AL
22,1980-07-01,111.13,AL
23,1980-10-01,109.21,AL
24,1981-01-01,108.01,AL
25,1981-04-01,110.59,AL
26,1981-07-01,114.01,AL
27,1981-10-01,110.01,AL
28,1982-01-01,109.66,AL
29,1982-04-01,109.97,AL
30,1982-07-01,108.76,AL
31,1982-10-01,115.59,AL
32,1983-01-01,117.52,AL
33,1983-04-01,115.19,AL
34,1983-07-01,118.29,AL
35,1983-10-01,115.37,AL
36,1984-01-01,123.62,AL
37,1984-04-01,120.88,AL
38,1984-07-01,125.99,AL
39,1984-10-01,122.7,AL
40,1985-01-01,122.69,AL
41,1985-04-01,125.49,AL
42,1985-07-01,128.41,AL
43,1985-10-01,129.21,AL
44,1986-01-01,130.38,AL
45,1986-04-01,132.75,AL
46,1986-07-01,134.9,AL
47,1986-10-01,137.07,AL
48,1987-01-01,139.01,AL
49,1987-04-01,140.37,AL
50,1987-07-01,140.76,AL
51,1987-10-01,139.1,AL
52,1988-01-01,143.35,AL
53,1988-04-01,144.17,AL
54,1988-07-01,143.73,AL
55,1988-10-01,142.28,AL
56,1989-01-01,142.77,AL
57,1989-04-01,144.2,AL
58,1989-07-01,146.78,AL
59,1989-10-01,147.77,AL
60,1990-01-01,146.9,AL
61,1990-04-01,148.15,AL
62,1990-07-01,148.55,AL
63,1990-10-01,148.67,AL
64,1991-01-01,149.99,AL
65,1991-04-01,152.13,AL
66,1991-07-01,153.0,AL
67,1991-10-01,155.52,AL
68,1992-01-01,156.77,AL
69,1992-04-01,157.2,AL
70,1992-07-01,160.13,AL
71,1992-10-01,161.35,AL
72,1993-01-01,162.61,AL
73,1993-04-01,164.28,AL
74,1993-07-01,167.21,AL
75,1993-10-01,168.6,AL
76,1994-01-01,169.56,AL
77,1994-04-01,171.81,AL
78,1994-07-01,172.43,AL
79,1994-10-01,172.68,AL
80,1995-01-01,174.41,AL
81,1995-04-01,177.68,AL
82,1995-07-01,180.45,AL
83,1995-10-01,182.0,AL
84,1996-01-01,185.31,AL
85,1996-04-01,185.11,AL
86,1996-07-01,185.61,AL
87,1996-10-01,187.83,AL
88,1997-01-01,189.62,AL
89,1997-04-01,191.07,AL
90,1997-07-01,194.02,AL
91,1997-10-01,196.56,AL
92,1998-01-01,199.79,AL
93,1998-04-01,201.48,AL
94,1998-07-01,203.52,AL
95,1998-10-01,206.06,AL
96,1999-01-01,206.64,AL
97,1999-04-01,207.55,AL
98,1999-07-01,207.94,AL
99,1999-10-01,209.46,AL
100,2000-01-01,210.36,AL
101,2000-04-01,212.01,AL
102,2000-07-01,213.76,AL
103,2000-10-01,216.46,AL
104,2001-01-01,222.81,AL
105,2001-04-01,223.85,AL
106,2001-07-01,225.33,AL
107,2001-10-01,227.88,AL
108,2002-01-01,228.32,AL
109,2002-04-01,229.51,AL
110,2002-07-01,232.95,AL
111,2002-10-01,235.59,AL
112,2003-01-01,237.92,AL
113,2003-04-01,240.13,AL
114,2003-07-01,241.81,AL
115,2003-10-01,243.22,AL
116,2004-01-01,245.62,AL
117,2004-04-01,247.19,AL
118,2004-07-01,251.66,AL
119,2004-10-01,255.51,AL
120,2005-01-01,258.85,AL
121,2005-04-01,265.01,AL
122,2005-07-01,270.45,AL
123,2005-10-01,276.0,AL
124,2006-01-01,281.55,AL
125,2006-04-01,286.26,AL
126,2006-07-01,290.82,AL
127,2006-10-01,296.57,AL
128,2007-01-01,298.47,AL
129,2007-04-01,302.8,AL
130,2007-07-01,303.3,AL
131,2007-10-01,305.78,AL
132,2008-01-01,308.08,AL
133,2008-04-01,306.87,AL
134,2008-07-01,304.64,AL
135,2008-10-01,306.48,AL
136,2009-01-01,308.65,AL
137,2009-04-01,305.22,AL
138,2009-07-01,297.79,AL
139,2009-10-01,296.99,AL
140,2010-01-01,293.22,AL
141,2010-04-01,288.72,AL
142,2010-07-01,292.67,AL
143,2010-10-01,290.54,AL
144,2011-01-01,282.71,AL
145,2011-04-01,278.93,AL
146,2011-07-01,281.54,AL
147,2011-10-01,283.86,AL
148,2012-01-01,281.45,AL
149,2012-04-01,279.75,AL
150,2012-07-01,281.5,AL
151,2012-10-01,281.93,AL
152,2013-01-01,279.06,AL
153,2013-04-01,280.12,AL
154,2013-07-01,280.02,AL
155,2013-10-01,278.75,AL
156,2014-01-01,281.77,AL
0,1975-01-01,66.4,AR
1,1975-04-01,60.79,AR
2,1975-07-01,65.09,AR
3,1975-10-01,61.36,AR
4,1976-01-01,66.37,AR
5,1976-04-01,69.0,AR
6,1976-07-01,71.72,AR
7,1976-10-01,72.67,AR
8,1977-01-01,73.68,AR
9,1977-04-01,75.22,AR
10,1977-07-01,78.35,AR
11,1977-10-01,81.5,AR
12,1978-01-01,81.44,AR
13,1978-04-01,83.26,AR
14,1978-07-01,85.85,AR
15,1978-10-01,85.58,AR
16,1979-01-01,92.35,AR
17,1979-04-01,95.13,AR
18,1979-07-01,100.02,AR
19,1979-10-01,102.06,AR
20,1980-01-01,100.0,AR
21,1980-04-01,101.44,AR
22,1980-07-01,106.43,AR
23,1980-10-01,108.24,AR
24,1981-01-01,109.6,AR
25,1981-04-01,107.2,AR
26,1981-07-01,109.77,AR
27,1981-10-01,102.84,AR
28,1982-01-01,103.73,AR
29,1982-04-01,106.43,AR
30,1982-07-01,110.75,AR
31,1982-10-01,110.61,AR
32,1983-01-01,112.74,AR
33,1983-04-01,115.98,AR
34,1983-07-01,117.73,AR
35,1983-10-01,117.86,AR
36,1984-01-01,119.62,AR
37,1984-04-01,118.37,AR
38,1984-07-01,119.47,AR
39,1984-10-01,120.55,AR
40,1985-01-01,121.14,AR
41,1985-04-01,119.54,AR
42,1985-07-01,123.84,AR
43,1985-10-01,124.1,AR
44,1986-01-01,125.63,AR
45,1986-04-01,128.37,AR
46,1986-07-01,126.3,AR
47,1986-10-01,127.82,AR
48,1987-01-01,128.94,AR
49,1987-04-01,130.53,AR
50,1987-07-01,127.15,AR
51,1987-10-01,124.04,AR
52,1988-01-01,126.28,AR
53,1988-04-01,126.83,AR
54,1988-07-01,126.64,AR
55,1988-10-01,126.32,AR
56,1989-01-01,126.85,AR
57,1989-04-01,127.12,AR
58,1989-07-01,128.05,AR
59,1989-10-01,127.07,AR
60,1990-01-01,127.77,AR
61,1990-04-01,127.66,AR
62,1990-07-01,128.79,AR
63,1990-10-01,127.94,AR
64,1991-01-01,129.4,AR
65,1991-04-01,130.31,AR
66,1991-07-01,131.33,AR
67,1991-10-01,133.51,AR
68,1992-01-01,134.5,AR
69,1992-04-01,133.72,AR
70,1992-07-01,136.18,AR
71,1992-10-01,137.02,AR
72,1993-01-01,138.24,AR
73,1993-04-01,140.45,AR
74,1993-07-01,142.85,AR
75,1993-10-01,144.59,AR
76,1994-01-01,147.51,AR
77,1994-04-01,148.78,AR
78,1994-07-01,150.4,AR
79,1994-10-01,151.99,AR
80,1995-01-01,152.5,AR
81,1995-04-01,156.7,AR
82,1995-07-01,158.65,AR
83,1995-10-01,159.21,AR
84,1996-01-01,161.94,AR
85,1996-04-01,161.92,AR
86,1996-07-01,161.87,AR
87,1996-10-01,163.69,AR
88,1997-01-01,165.08,AR
89,1997-04-01,166.74,AR
90,1997-07-01,167.35,AR
91,1997-10-01,169.53,AR
92,1998-01-01,171.5,AR
93,1998-04-01,171.53,AR
94,1998-07-01,174.19,AR
95,1998-10-01,176.3,AR
96,1999-01-01,176.94,AR
97,1999-04-01,177.23,AR
98,1999-07-01,177.89,AR
99,1999-10-01,178.62,AR
100,2000-01-01,179.4,AR
101,2000-04-01,181.16,AR
102,2000-07-01,182.21,AR
103,2000-10-01,184.64,AR
104,2001-01-01,189.2,AR
105,2001-04-01,190.45,AR
106,2001-07-01,192.34,AR
107,2001-10-01,194.32,AR
108,2002-01-01,195.15,AR
109,2002-04-01,196.02,AR
110,2002-07-01,199.23,AR
111,2002-10-01,201.58,AR
112,2003-01-01,203.17,AR
113,2003-04-01,204.34,AR
114,2003-07-01,206.95,AR
115,2003-10-01,209.92,AR
116,2004-01-01,212.51,AR
117,2004-04-01,216.19,AR
118,2004-07-01,219.69,AR
119,2004-10-01,223.54,AR
120,2005-01-01,226.63,AR
121,2005-04-01,231.99,AR
122,2005-07-01,236.97,AR
123,2005-10-01,240.17,AR
124,2006-01-01,244.01,AR
125,2006-04-01,247.38,AR
126,2006-07-01,249.88,AR
127,2006-10-01,252.16,AR
128,2007-01-01,254.33,AR
129,2007-04-01,256.01,AR
130,2007-07-01,255.51,AR
131,2007-10-01,256.9,AR
132,2008-01-01,256.87,AR
133,2008-04-01,255.78,AR
134,2008-07-01,252.96,AR
135,2008-10-01,254.36,AR
136,2009-01-01,256.72,AR
137,2009-04-01,253.23,AR
138,2009-07-01,249.31,AR
139,2009-10-01,248.42,AR
140,2010-01-01,244.67,AR
141,2010-04-01,245.68,AR
142,2010-07-01,246.38,AR
143,2010-10-01,244.97,AR
144,2011-01-01,241.2,AR
145,2011-04-01,240.02,AR
146,2011-07-01,242.14,AR
147,2011-10-01,243.56,AR
148,2012-01-01,243.07,AR
149,2012-04-01,240.31,AR
150,2012-07-01,244.1,AR
151,2012-10-01,245.87,AR
152,2013-01-01,246.14,AR
153,2013-04-01,247.68,AR
154,2013-07-01,248.09,AR
155,2013-10-01,248.49,AR
156,2014-01-01,250.56,AR
0,1975-01-01,58.51,AZ
1,1975-04-01,61.12,AZ
2,1975-07-01,58.67,AZ
3,1975-10-01,55.54,AZ
4,1976-01-01,57.2,AZ
5,1976-04-01,63.31,AZ
6,1976-07-01,61.09,AZ
7,1976-10-01,60.83,AZ
8,1977-01-01,63.02,AZ
9,1977-04-01,63.0,AZ
10,1977-07-01,66.21,AZ
11,1977-10-01,69.53,AZ
12,1978-01-01,71.09,AZ
13,1978-04-01,73.86,AZ
14,1978-07-01,79.2,AZ
15,1978-10-01,83.11,AZ
16,1979-01-01,87.92,AZ
17,1979-04-01,92.64,AZ
18,1979-07-01,95.31,AZ
19,1979-10-01,99.31,AZ
20,1980-01-01,100.0,AZ
21,1980-04-01,98.99,AZ
22,1980-07-01,107.21,AZ
23,1980-10-01,107.62,AZ
24,1981-01-01,108.57,AZ
25,1981-04-01,111.95,AZ
26,1981-07-01,117.54,AZ
27,1981-10-01,110.51,AZ
28,1982-01-01,106.2,AZ
29,1982-04-01,112.11,AZ
30,1982-07-01,108.77,AZ
31,1982-10-01,110.67,AZ
32,1983-01-01,119.7,AZ
33,1983-04-01,119.91,AZ
34,1983-07-01,115.52,AZ
35,1983-10-01,114.47,AZ
36,1984-01-01,117.69,AZ
37,1984-04-01,122.37,AZ
38,1984-07-01,123.43,AZ
39,1984-10-01,122.16,AZ
40,1985-01-01,125.64,AZ
41,1985-04-01,125.96,AZ
42,1985-07-01,127.76,AZ
43,1985-10-01,129.08,AZ
44,1986-01-01,131.72,AZ
45,1986-04-01,135.66,AZ
46,1986-07-01,135.62,AZ
47,1986-10-01,134.14,AZ
48,1987-01-01,138.06,AZ
49,1987-04-01,136.83,AZ
50,1987-07-01,136.08,AZ
51,1987-10-01,133.49,AZ
52,1988-01-01,134.98,AZ
53,1988-04-01,136.31,AZ
54,1988-07-01,134.17,AZ
55,1988-10-01,134.73,AZ
56,1989-01-01,133.15,AZ
57,1989-04-01,132.96,AZ
58,1989-07-01,134.96,AZ
59,1989-10-01,134.15,AZ
60,1990-01-01,133.95,AZ
61,1990-04-01,133.11,AZ
62,1990-07-01,134.13,AZ
63,1990-10-01,132.89,AZ
64,1991-01-01,135.1,AZ
65,1991-04-01,136.12,AZ
66,1991-07-01,135.46,AZ
67,1991-10-01,139.47,AZ
68,1992-01-01,140.3,AZ
69,1992-04-01,139.94,AZ
70,1992-07-01,140.81,AZ
71,1992-10-01,141.61,AZ
72,1993-01-01,141.68,AZ
73,1993-04-01,143.33,AZ
74,1993-07-01,144.47,AZ
75,1993-10-01,146.4,AZ
76,1994-01-01,148.4,AZ
77,1994-04-01,150.45,AZ
78,1994-07-01,152.07,AZ
79,1994-10-01,153.98,AZ
80,1995-01-01,155.82,AZ
81,1995-04-01,158.59,AZ
82,1995-07-01,161.61,AZ
83,1995-10-01,163.5,AZ
84,1996-01-01,166.17,AZ
85,1996-04-01,166.44,AZ
86,1996-07-01,168.03,AZ
87,1996-10-01,169.66,AZ
88,1997-01-01,171.26,AZ
89,1997-04-01,172.41,AZ
90,1997-07-01,175.44,AZ
91,1997-10-01,178.0,AZ
92,1998-01-01,180.33,AZ
93,1998-04-01,182.09,AZ
94,1998-07-01,184.53,AZ
95,1998-10-01,186.87,AZ
96,1999-01-01,188.87,AZ
97,1999-04-01,191.28,AZ
98,1999-07-01,194.07,AZ
99,1999-10-01,195.91,AZ
100,2000-01-01,200.3,AZ
101,2000-04-01,202.65,AZ
102,2000-07-01,205.35,AZ
103,2000-10-01,208.52,AZ
104,2001-01-01,213.19,AZ
105,2001-04-01,216.49,AZ
106,2001-07-01,219.64,AZ
107,2001-10-01,221.79,AZ
108,2002-01-01,224.86,AZ
109,2002-04-01,227.74,AZ
110,2002-07-01,231.72,AZ
111,2002-10-01,234.39,AZ
112,2003-01-01,237.2,AZ
113,2003-04-01,239.64,AZ
114,2003-07-01,243.3,AZ
115,2003-10-01,251.43,AZ
116,2004-01-01,255.84,AZ
117,2004-04-01,264.86,AZ
118,2004-07-01,280.7,AZ
119,2004-10-01,292.08,AZ
120,2005-01-01,309.91,AZ
121,2005-04-01,341.86,AZ
122,2005-07-01,370.31,AZ
123,2005-10-01,395.62,AZ
124,2006-01-01,410.65,AZ
125,2006-04-01,419.32,AZ
126,2006-07-01,422.98,AZ
127,2006-10-01,426.33,AZ
128,2007-01-01,424.65,AZ
129,2007-04-01,420.74,AZ
130,2007-07-01,411.14,AZ
131,2007-10-01,404.25,AZ
132,2008-01-01,390.92,AZ
133,2008-04-01,368.4,AZ
134,2008-07-01,342.17,AZ
135,2008-10-01,329.95,AZ
136,2009-01-01,328.78,AZ
137,2009-04-01,305.01,AZ
138,2009-07-01,288.98,AZ
139,2009-10-01,280.71,AZ
140,2010-01-01,272.88,AZ
141,2010-04-01,263.22,AZ
142,2010-07-01,263.14,AZ
143,2010-10-01,256.1,AZ
144,2011-01-01,242.01,AZ
145,2011-04-01,230.75,AZ
146,2011-07-01,233.04,AZ
147,2011-10-01,237.79,AZ
148,2012-01-01,236.74,AZ
149,2012-04-01,239.86,AZ
150,2012-07-01,249.58,AZ
151,2012-10-01,257.56,AZ
152,2013-01-01,263.66,AZ
153,2013-04-01,275.76,AZ
154,2013-07-01,284.99,AZ
155,2013-10-01,293.79,AZ
156,2014-01-01,301.42,AZ
0,1975-01-01,41.61,CA
1,1975-04-01,42.77,CA
2,1975-07-01,44.29,CA
3,1975-10-01,45.92,CA
4,1976-01-01,47.77,CA
5,1976-04-01,50.27,CA
6,1976-07-01,53.53,CA
7,1976-10-01,55.51,CA
8,1977-01-01,58.02,CA
9,1977-04-01,62.97,CA
10,1977-07-01,67.97,CA
11,1977-10-01,70.61,CA
12,1978-01-01,73.21,CA
13,1978-04-01,75.93,CA
14,1978-07-01,78.59,CA
15,1978-10-01,81.6,CA
16,1979-01-01,84.81,CA
17,1979-04-01,88.56,CA
18,1979-07-01,93.1,CA
19,1979-10-01,96.31,CA
20,1980-01-01,100.0,CA
21,1980-04-01,102.91,CA
22,1980-07-01,106.58,CA
23,1980-10-01,108.42,CA
24,1981-01-01,110.72,CA
25,1981-04-01,113.1,CA
26,1981-07-01,116.54,CA
27,1981-10-01,117.77,CA
28,1982-01-01,115.42,CA
29,1982-04-01,116.39,CA
30,1982-07-01,116.99,CA
31,1982-10-01,116.94,CA
32,1983-01-01,117.81,CA
33,1983-04-01,117.79,CA
34,1983-07-01,117.63,CA
35,1983-10-01,118.02,CA
36,1984-01-01,119.82,CA
37,1984-04-01,120.44,CA
38,1984-07-01,121.91,CA
39,1984-10-01,123.03,CA
40,1985-01-01,124.77,CA
41,1985-04-01,126.57,CA
42,1985-07-01,129.42,CA
43,1985-10-01,130.81,CA
44,1986-01-01,132.49,CA
45,1986-04-01,135.05,CA
46,1986-07-01,137.96,CA
47,1986-10-01,141.31,CA
48,1987-01-01,144.96,CA
49,1987-04-01,148.5,CA
50,1987-07-01,153.2,CA
51,1987-10-01,157.48,CA
52,1988-01-01,163.27,CA
53,1988-04-01,170.04,CA
54,1988-07-01,178.13,CA
55,1988-10-01,187.91,CA
56,1989-01-01,196.67,CA
57,1989-04-01,206.42,CA
58,1989-07-01,218.3,CA
59,1989-10-01,225.21,CA
60,1990-01-01,227.87,CA
61,1990-04-01,228.62,CA
62,1990-07-01,230.56,CA
63,1990-10-01,229.02,CA
64,1991-01-01,228.81,CA
65,1991-04-01,227.37,CA
66,1991-07-01,227.38,CA
67,1991-10-01,229.08,CA
68,1992-01-01,227.83,CA
69,1992-04-01,225.48,CA
70,1992-07-01,225.03,CA
71,1992-10-01,222.93,CA
72,1993-01-01,219.44,CA
73,1993-04-01,217.57,CA
74,1993-07-01,215.72,CA
75,1993-10-01,214.42,CA
76,1994-01-01,212.29,CA
77,1994-04-01,207.18,CA
78,1994-07-01,204.16,CA
79,1994-10-01,201.06,CA
80,1995-01-01,199.82,CA
81,1995-04-01,201.69,CA
82,1995-07-01,203.97,CA
83,1995-10-01,203.71,CA
84,1996-01-01,203.68,CA
85,1996-04-01,201.1,CA
86,1996-07-01,200.71,CA
87,1996-10-01,201.78,CA
88,1997-01-01,202.82,CA
89,1997-04-01,204.82,CA
90,1997-07-01,208.92,CA
91,1997-10-01,212.57,CA
92,1998-01-01,217.12,CA
93,1998-04-01,221.82,CA
94,1998-07-01,227.62,CA
95,1998-10-01,231.99,CA
96,1999-01-01,235.57,CA
97,1999-04-01,239.62,CA
98,1999-07-01,245.1,CA
99,1999-10-01,250.26,CA
100,2000-01-01,261.12,CA
101,2000-04-01,268.21,CA
102,2000-07-01,277.17,CA
103,2000-10-01,285.74,CA
104,2001-01-01,296.71,CA
105,2001-04-01,305.76,CA
106,2001-07-01,312.21,CA
107,2001-10-01,316.59,CA
108,2002-01-01,325.06,CA
109,2002-04-01,336.09,CA
110,2002-07-01,348.7,CA
111,2002-10-01,358.87,CA
112,2003-01-01,367.17,CA
113,2003-04-01,374.02,CA
114,2003-07-01,386.59,CA
115,2003-10-01,411.14,CA
116,2004-01-01,424.29,CA
117,2004-04-01,450.66,CA
118,2004-07-01,496.01,CA
119,2004-10-01,514.81,CA
120,2005-01-01,537.29,CA
121,2005-04-01,568.19,CA
122,2005-07-01,595.89,CA
123,2005-10-01,622.31,CA
124,2006-01-01,635.17,CA
125,2006-04-01,640.74,CA
126,2006-07-01,642.57,CA
127,2006-10-01,638.61,CA
128,2007-01-01,629.68,CA
129,2007-04-01,618.81,CA
130,2007-07-01,596.69,CA
131,2007-10-01,573.32,CA
132,2008-01-01,542.56,CA
133,2008-04-01,499.49,CA
134,2008-07-01,463.02,CA
135,2008-10-01,447.47,CA
136,2009-01-01,443.18,CA
137,2009-04-01,422.96,CA
138,2009-07-01,413.72,CA
139,2009-10-01,415.17,CA
140,2010-01-01,412.42,CA
141,2010-04-01,411.43,CA
142,2010-07-01,413.53,CA
143,2010-10-01,408.99,CA
144,2011-01-01,394.9,CA
145,2011-04-01,389.05,CA
146,2011-07-01,390.55,CA
147,2011-10-01,389.26,CA
148,2012-01-01,384.95,CA
149,2012-04-01,386.06,CA
150,2012-07-01,394.3,CA
151,2012-10-01,402.44,CA
152,2013-01-01,411.46,CA
153,2013-04-01,430.74,CA
154,2013-07-01,452.04,CA
155,2013-10-01,469.13,CA
156,2014-01-01,477.91,CA
0,1975-01-01,53.92,CO
1,1975-04-01,54.33,CO
2,1975-07-01,54.36,CO
3,1975-10-01,55.13,CO
4,1976-01-01,54.99,CO
5,1976-04-01,59.53,CO
6,1976-07-01,59.79,CO
7,1976-10-01,61.45,CO
8,1977-01-01,64.27,CO
9,1977-04-01,65.83,CO
10,1977-07-01,69.13,CO
11,1977-10-01,73.17,CO
12,1978-01-01,76.37,CO
13,1978-04-01,80.12,CO
14,1978-07-01,84.6,CO
15,1978-10-01,88.1,CO
16,1979-01-01,91.82,CO
17,1979-04-01,94.91,CO
18,1979-07-01,97.96,CO
19,1979-10-01,99.53,CO
20,1980-01-01,100.0,CO
21,1980-04-01,102.62,CO
22,1980-07-01,107.01,CO
23,1980-10-01,107.22,CO
24,1981-01-01,106.61,CO
25,1981-04-01,108.78,CO
26,1981-07-01,114.61,CO
27,1981-10-01,114.71,CO
28,1982-01-01,119.58,CO
29,1982-04-01,121.23,CO
30,1982-07-01,122.97,CO
31,1982-10-01,127.28,CO
32,1983-01-01,127.17,CO
33,1983-04-01,125.77,CO
34,1983-07-01,127.14,CO
35,1983-10-01,122.62,CO
36,1984-01-01,126.74,CO
37,1984-04-01,126.44,CO
38,1984-07-01,126.59,CO
39,1984-10-01,124.53,CO
40,1985-01-01,127.24,CO
41,1985-04-01,126.56,CO
42,1985-07-01,127.45,CO
43,1985-10-01,125.12,CO
44,1986-01-01,129.52,CO
45,1986-04-01,130.4,CO
46,1986-07-01,129.43,CO
47,1986-10-01,128.91,CO
48,1987-01-01,130.64,CO
49,1987-04-01,129.06,CO
50,1987-07-01,126.29,CO
51,1987-10-01,125.09,CO
52,1988-01-01,125.91,CO
53,1988-04-01,125.82,CO
54,1988-07-01,124.74,CO
55,1988-10-01,123.93,CO
56,1989-01-01,124.24,CO
57,1989-04-01,125.17,CO
58,1989-07-01,127.73,CO
59,1989-10-01,127.26,CO
60,1990-01-01,127.64,CO
61,1990-04-01,128.53,CO
62,1990-07-01,129.54,CO
63,1990-10-01,129.96,CO
64,1991-01-01,131.36,CO
65,1991-04-01,133.01,CO
66,1991-07-01,134.15,CO
67,1991-10-01,136.36,CO
68,1992-01-01,138.39,CO
69,1992-04-01,141.48,CO
70,1992-07-01,144.52,CO
71,1992-10-01,147.31,CO
72,1993-01-01,150.02,CO
73,1993-04-01,153.75,CO
74,1993-07-01,158.05,CO
75,1993-10-01,161.92,CO
76,1994-01-01,166.81,CO
77,1994-04-01,174.24,CO
78,1994-07-01,178.81,CO
79,1994-10-01,179.9,CO
80,1995-01-01,183.48,CO
81,1995-04-01,187.05,CO
82,1995-07-01,190.84,CO
83,1995-10-01,193.83,CO
84,1996-01-01,196.22,CO
85,1996-04-01,198.92,CO
86,1996-07-01,201.12,CO
87,1996-10-01,203.78,CO
88,1997-01-01,206.1,CO
89,1997-04-01,208.9,CO
90,1997-07-01,212.2,CO
91,1997-10-01,215.5,CO
92,1998-01-01,218.53,CO
93,1998-04-01,221.13,CO
94,1998-07-01,225.34,CO
95,1998-10-01,228.04,CO
96,1999-01-01,232.25,CO
97,1999-04-01,239.4,CO
98,1999-07-01,247.29,CO
99,1999-10-01,251.63,CO
100,2000-01-01,261.11,CO
101,2000-04-01,267.58,CO
102,2000-07-01,274.58,CO
103,2000-10-01,280.8,CO
104,2001-01-01,288.66,CO
105,2001-04-01,294.55,CO
106,2001-07-01,300.06,CO
107,2001-10-01,302.56,CO
108,2002-01-01,306.05,CO
109,2002-04-01,309.36,CO
110,2002-07-01,313.82,CO
111,2002-10-01,315.76,CO
112,2003-01-01,316.63,CO
113,2003-04-01,318.07,CO
114,2003-07-01,319.45,CO
115,2003-10-01,323.26,CO
116,2004-01-01,325.59,CO
117,2004-04-01,328.15,CO
118,2004-07-01,332.76,CO
119,2004-10-01,335.86,CO
120,2005-01-01,339.39,CO
121,2005-04-01,344.62,CO
122,2005-07-01,349.86,CO
123,2005-10-01,353.17,CO
124,2006-01-01,354.25,CO
125,2006-04-01,356.11,CO
126,2006-07-01,357.91,CO
127,2006-10-01,360.99,CO
128,2007-01-01,362.13,CO
129,2007-04-01,363.33,CO
130,2007-07-01,360.92,CO
131,2007-10-01,362.1,CO
132,2008-01-01,363.65,CO
133,2008-04-01,362.02,CO
134,2008-07-01,354.68,CO
135,2008-10-01,355.63,CO
136,2009-01-01,361.79,CO
137,2009-04-01,355.63,CO
138,2009-07-01,347.29,CO
139,2009-10-01,346.7,CO
140,2010-01-01,343.29,CO
141,2010-04-01,339.43,CO
142,2010-07-01,343.79,CO
143,2010-10-01,342.33,CO
144,2011-01-01,334.19,CO
145,2011-04-01,329.45,CO
146,2011-07-01,332.9,CO
147,2011-10-01,335.14,CO
148,2012-01-01,333.58,CO
149,2012-04-01,335.55,CO
150,2012-07-01,340.65,CO
151,2012-10-01,343.9,CO
152,2013-01-01,349.04,CO
153,2013-04-01,357.12,CO
154,2013-07-01,368.19,CO
155,2013-10-01,372.61,CO
156,2014-01-01,373.34,CO
0,1975-01-01,62.13,CT
1,1975-04-01,62.1,CT
2,1975-07-01,61.85,CT
3,1975-10-01,62.06,CT
4,1976-01-01,64.79,CT
5,1976-04-01,63.96,CT
6,1976-07-01,66.82,CT
7,1976-10-01,68.08,CT
8,1977-01-01,63.78,CT
9,1977-04-01,68.61,CT
10,1977-07-01,71.85,CT
11,1977-10-01,72.65,CT
12,1978-01-01,73.57,CT
13,1978-04-01,79.87,CT
14,1978-07-01,87.29,CT
15,1978-10-01,88.38,CT
16,1979-01-01,95.8,CT
17,1979-04-01,97.47,CT
18,1979-07-01,100.72,CT
19,1979-10-01,102.14,CT
20,1980-01-01,100.0,CT
21,1980-04-01,101.65,CT
22,1980-07-01,104.28,CT
23,1980-10-01,105.72,CT
24,1981-01-01,104.1,CT
25,1981-04-01,110.74,CT
26,1981-07-01,114.42,CT
27,1981-10-01,112.69,CT
28,1982-01-01,112.16,CT
29,1982-04-01,112.03,CT
30,1982-07-01,111.27,CT
31,1982-10-01,113.26,CT
32,1983-01-01,119.29,CT
33,1983-04-01,121.5,CT
34,1983-07-01,122.98,CT
35,1983-10-01,126.49,CT
36,1984-01-01,131.56,CT
37,1984-04-01,135.09,CT
38,1984-07-01,140.73,CT
39,1984-10-01,142.56,CT
40,1985-01-01,149.09,CT
41,1985-04-01,156.13,CT
42,1985-07-01,160.68,CT
43,1985-10-01,169.24,CT
44,1986-01-01,175.16,CT
45,1986-04-01,186.06,CT
46,1986-07-01,200.1,CT
47,1986-10-01,213.59,CT
48,1987-01-01,225.7,CT
49,1987-04-01,238.15,CT
50,1987-07-01,250.66,CT
51,1987-10-01,258.5,CT
52,1988-01-01,264.13,CT
53,1988-04-01,268.5,CT
54,1988-07-01,266.78,CT
55,1988-10-01,266.65,CT
56,1989-01-01,262.55,CT
57,1989-04-01,262.71,CT
58,1989-07-01,263.3,CT
59,1989-10-01,262.23,CT
60,1990-01-01,258.47,CT
61,1990-04-01,250.61,CT
62,1990-07-01,247.94,CT
63,1990-10-01,241.24,CT
64,1991-01-01,240.84,CT
65,1991-04-01,237.52,CT
66,1991-07-01,234.76,CT
67,1991-10-01,237.06,CT
68,1992-01-01,237.98,CT
69,1992-04-01,233.5,CT
70,1992-07-01,234.22,CT
71,1992-10-01,234.03,CT
72,1993-01-01,230.49,CT
73,1993-04-01,231.1,CT
74,1993-07-01,231.12,CT
75,1993-10-01,231.66,CT
76,1994-01-01,229.74,CT
77,1994-04-01,224.59,CT
78,1994-07-01,221.73,CT
